danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,audio_features,0d28khcov6AiegSCpG5TuT,spotify:track:0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/tracks/0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/audio-analysis/0d28khcov6AiegSCpG5TuT,222640,4
0.722,0.812,9,-3.352,0,0.0924,0.0205,2.51e-05,0.131,0.657,124.909,audio_features,35mMXfym6C9VOTUVrcKKZp,spotify:track:35mMXfym6C9VOTUVrcKKZp,https://api.spotify.com/v1/tracks/35mMXfym6C9VOTUVrcKKZp,https://api.spotify.com/v1/audio-analysis/35mMXfym6C9VOTUVrcKKZp,213041,4
0.853,0.811,6,-4.926,0,0.0646,0.0439,0.000304,0.0703,0.901,114.961,audio_features,6W2Ef5Ph6ILTUAedoQ3QIv,spotify:track:6W2Ef5Ph6ILTUAedoQ3QIv,https://api.spotify.com/v1/tracks/6W2Ef5Ph6ILTUAedoQ3QIv,https://api.spotify.com/v1/audio-analysis/6W2Ef5Ph6ILTUAedoQ3QIv,283627,4
0.621,0.38,5,-9.318,1,0.0292,0.571,0.0227,0.108,0.223,147.696,audio_features,1DKYtHoBNbqjMLqvpw7o73,spotify:track:1DKYtHoBNbqjMLqvpw7o73,https://api.spotify.com/v1/tracks/1DKYtHoBNbqjMLqvpw7o73,https://api.spotify.com/v1/audio-analysis/1DKYtHoBNbqjMLqvpw7o73,304413,3
0.837,0.819,2,-5.245,1,0.211,0.000507,0.0,0.323,0.643,149.918,audio_features,7d9I42jF759n5HuUeoulzR,spotify:track:7d9I42jF759n5HuUeoulzR,https://api.spotify.com/v1/tracks/7d9I42jF759n5HuUeoulzR,https://api.spotify.com/v1/audio-analysis/7d9I42jF759n5HuUeoulzR,167400,4
0.801,0.7,7,-6.675,1,0.134,0.0232,0.0,0.0901,0.58,90.81,audio_features,0rNEqhPY3PeLQEe4yICPUk,spotify:track:0rNEqhPY3PeLQEe4yICPUk,https://api.spotify.com/v1/tracks/0rNEqhPY3PeLQEe4yICPUk,https://api.spotify.com/v1/audio-analysis/0rNEqhPY3PeLQEe4yICPUk,297200,4
0.881,0.819,2,-3.396,1,0.168,0.0683,0.0,0.155,0.707,94.265,audio_features,6QGkV8NWwZQyPosuJR8iCv,spotify:track:6QGkV8NWwZQyPosuJR8iCv,https://api.spotify.com/v1/tracks/6QGkV8NWwZQyPosuJR8iCv,https://api.spotify.com/v1/audio-analysis/6QGkV8NWwZQyPosuJR8iCv,241840,4
0.85,0.714,6,-5.515,1,0.162,0.0332,1.53e-05,0.0575,0.857,90.997,audio_features,2OIsDxLTNi3TbuxKG18QKN,spotify:track:2OIsDxLTNi3TbuxKG18QKN,https://api.spotify.com/v1/tracks/2OIsDxLTNi3TbuxKG18QKN,https://api.spotify.com/v1/audio-analysis/2OIsDxLTNi3TbuxKG18QKN,213253,4
0.432,0.866,2,-4.466,0,0.0657,0.0813,0.0,0.115,0.353,68.039,audio_features,4Lq2eCJPkusiiLBfoD05d0,spotify:track:4Lq2eCJPkusiiLBfoD05d0,https://api.spotify.com/v1/tracks/4Lq2eCJPkusiiLBfoD05d0,https://api.spotify.com/v1/audio-analysis/4Lq2eCJPkusiiLBfoD05d0,229583,4
0.171,0.43,0,-7.769,0,0.0347,0.0778,0.457,0.846,0.178,142.834,audio_features,1DiWJwIlC8F3lKJ4t6eP41,spotify:track:1DiWJwIlC8F3lKJ4t6eP41,https://api.spotify.com/v1/tracks/1DiWJwIlC8F3lKJ4t6eP41,https://api.spotify.com/v1/audio-analysis/1DiWJwIlC8F3lKJ4t6eP41,439920,3
0.764,0.588,6,-11.462,0,0.0497,0.000133,0.896,0.103,0.312,121.998,audio_features,2ORSbBM8hJ5AT6kXayUWxl,spotify:track:2ORSbBM8hJ5AT6kXayUWxl,https://api.spotify.com/v1/tracks/2ORSbBM8hJ5AT6kXayUWxl,https://api.spotify.com/v1/audio-analysis/2ORSbBM8hJ5AT6kXayUWxl,386267,4
0.757,0.367,5,-5.759,0,0.0354,0.736,0.0,0.157,0.681,96.008,audio_features,6CQaVuICm1WVXyy3SZ5jEI,spotify:track:6CQaVuICm1WVXyy3SZ5jEI,https://api.spotify.com/v1/tracks/6CQaVuICm1WVXyy3SZ5jEI,https://api.spotify.com/v1/audio-analysis/6CQaVuICm1WVXyy3SZ5jEI,233733,4
0.572,0.577,10,-6.044,0,0.135,0.00893,0.0,0.166,0.25,161.905,audio_features,7rY1py6YVjgxYPYTi5z460,spotify:track:7rY1py6YVjgxYPYTi5z460,https://api.spotify.com/v1/tracks/7rY1py6YVjgxYPYTi5z460,https://api.spotify.com/v1/audio-analysis/7rY1py6YVjgxYPYTi5z460,192467,4
0.639,0.628,6,-7.578,0,0.0399,0.0381,0.0,0.386,0.43,90.482,audio_features,31I3Rt1bPa2LrE74DdNizO,spotify:track:31I3Rt1bPa2LrE74DdNizO,https://api.spotify.com/v1/tracks/31I3Rt1bPa2LrE74DdNizO,https://api.spotify.com/v1/audio-analysis/31I3Rt1bPa2LrE74DdNizO,237507,4
0.341,0.662,9,-5.023,0,0.0335,0.105,0.0,0.113,0.2,174.875,audio_features,3bwAS8cN7Xtzvv5UurJOOX,spotify:track:3bwAS8cN7Xtzvv5UurJOOX,https://api.spotify.com/v1/tracks/3bwAS8cN7Xtzvv5UurJOOX,https://api.spotify.com/v1/audio-analysis/3bwAS8cN7Xtzvv5UurJOOX,334907,4
0.0762,0.0217,2,-24.505,0,0.0383,0.932,0.963,0.0816,0.0346,80.545,audio_features,09e3onHcCEizlM8IW0t5ff,spotify:track:09e3onHcCEizlM8IW0t5ff,https://api.spotify.com/v1/tracks/09e3onHcCEizlM8IW0t5ff,https://api.spotify.com/v1/audio-analysis/09e3onHcCEizlM8IW0t5ff,330587,4
0.407,0.974,4,-2.779,1,0.091,2.13e-05,3.15e-06,0.0863,0.569,162.083,audio_features,2JF6XTiPGGbYOXsLbAnTWx,spotify:track:2JF6XTiPGGbYOXsLbAnTWx,https://api.spotify.com/v1/tracks/2JF6XTiPGGbYOXsLbAnTWx,https://api.spotify.com/v1/audio-analysis/2JF6XTiPGGbYOXsLbAnTWx,186707,4
0.91,0.477,2,-5.259,1,0.418,0.121,0.0,0.305,0.313,145.994,audio_features,5TX0mfUkpGlU6j2xa00ERx,spotify:track:5TX0mfUkpGlU6j2xa00ERx,https://api.spotify.com/v1/tracks/5TX0mfUkpGlU6j2xa00ERx,https://api.spotify.com/v1/audio-analysis/5TX0mfUkpGlU6j2xa00ERx,155893,4
0.933,0.541,1,-8.487,1,0.412,0.174,7.32e-05,0.221,0.606,125.05,audio_features,1dVXh0QITZ0u4rgWtc5t4Q,spotify:track:1dVXh0QITZ0u4rgWtc5t4Q,https://api.spotify.com/v1/tracks/1dVXh0QITZ0u4rgWtc5t4Q,https://api.spotify.com/v1/audio-analysis/1dVXh0QITZ0u4rgWtc5t4Q,180507,4
0.705,0.531,1,-8.853,0,0.232,0.064,0.000205,0.0951,0.715,199.867,audio_features,1rfE0Oj7aD82vMNDnixxJo,spotify:track:1rfE0Oj7aD82vMNDnixxJo,https://api.spotify.com/v1/tracks/1rfE0Oj7aD82vMNDnixxJo,https://api.spotify.com/v1/audio-analysis/1rfE0Oj7aD82vMNDnixxJo,253770,4
0.854,0.657,9,-6.46,1,0.0675,0.00195,0.0,0.15,0.283,150.027,audio_features,0xxrpBXo8xU9kNWkeoVbe2,spotify:track:0xxrpBXo8xU9kNWkeoVbe2,https://api.spotify.com/v1/tracks/0xxrpBXo8xU9kNWkeoVbe2,https://api.spotify.com/v1/audio-analysis/0xxrpBXo8xU9kNWkeoVbe2,108852,4
0.414,0.425,9,-8.229,1,0.0407,0.79,0.0,0.098,0.378,75.491,audio_features,4M4vvuqJEQSD0qAeAHwOhW,spotify:track:4M4vvuqJEQSD0qAeAHwOhW,https://api.spotify.com/v1/tracks/4M4vvuqJEQSD0qAeAHwOhW,https://api.spotify.com/v1/audio-analysis/4M4vvuqJEQSD0qAeAHwOhW,241373,4
0.492,0.494,0,-10.259,0,0.0433,0.32,0.0,0.0833,0.303,124.241,audio_features,6JUTn2qBWaQFylVZgwp2mH,spotify:track:6JUTn2qBWaQFylVZgwp2mH,https://api.spotify.com/v1/tracks/6JUTn2qBWaQFylVZgwp2mH,https://api.spotify.com/v1/audio-analysis/6JUTn2qBWaQFylVZgwp2mH,309507,4
0.494,0.511,4,-12.054,0,0.0825,0.0325,0.0,0.641,0.506,168.255,audio_features,7vVIj8Tm1wCawjvwVZdeLD,spotify:track:7vVIj8Tm1wCawjvwVZdeLD,https://api.spotify.com/v1/tracks/7vVIj8Tm1wCawjvwVZdeLD,https://api.spotify.com/v1/audio-analysis/7vVIj8Tm1wCawjvwVZdeLD,296400,4
0.0931,0.153,1,-20.136,1,0.0529,0.797,0.881,0.144,0.0394,88.069,audio_features,2cHmYju6hSMsLZjNOlxU91,spotify:track:2cHmYju6hSMsLZjNOlxU91,https://api.spotify.com/v1/tracks/2cHmYju6hSMsLZjNOlxU91,https://api.spotify.com/v1/audio-analysis/2cHmYju6hSMsLZjNOlxU91,363213,4
0.447,0.251,6,-15.895,1,0.0605,0.409,0.0482,0.0756,0.0874,122.297,audio_features,04mgrGPxkikkJ0CPeUtG8R,spotify:track:04mgrGPxkikkJ0CPeUtG8R,https://api.spotify.com/v1/tracks/04mgrGPxkikkJ0CPeUtG8R,https://api.spotify.com/v1/audio-analysis/04mgrGPxkikkJ0CPeUtG8R,403560,4
0.661,0.73,6,-6.779,0,0.0574,0.0537,3.44e-05,0.14,0.53,95.027,audio_features,2QUlMbvD9bL8wHqfsoqoet,spotify:track:2QUlMbvD9bL8wHqfsoqoet,https://api.spotify.com/v1/tracks/2QUlMbvD9bL8wHqfsoqoet,https://api.spotify.com/v1/audio-analysis/2QUlMbvD9bL8wHqfsoqoet,191040,4
0.703,0.99,6,-3.154,1,0.112,0.000452,0.224,0.0925,0.79,128.02,audio_features,4aXyxxWWfNPsznU8A3qQoK,spotify:track:4aXyxxWWfNPsznU8A3qQoK,https://api.spotify.com/v1/tracks/4aXyxxWWfNPsznU8A3qQoK,https://api.spotify.com/v1/audio-analysis/4aXyxxWWfNPsznU8A3qQoK,255000,4
0.422,0.656,4,-8.412,1,0.0397,0.0126,0.0279,0.268,0.549,173.93,audio_features,2mxByJWOajjiVsLWjNXvDJ,spotify:track:2mxByJWOajjiVsLWjNXvDJ,https://api.spotify.com/v1/tracks/2mxByJWOajjiVsLWjNXvDJ,https://api.spotify.com/v1/audio-analysis/2mxByJWOajjiVsLWjNXvDJ,207240,3
0.438,0.634,5,-7.456,0,0.337,0.476,0.0,0.113,0.397,203.585,audio_features,0dcf0L6F1LUA1nE2zWH4J2,spotify:track:0dcf0L6F1LUA1nE2zWH4J2,https://api.spotify.com/v1/tracks/0dcf0L6F1LUA1nE2zWH4J2,https://api.spotify.com/v1/audio-analysis/0dcf0L6F1LUA1nE2zWH4J2,459387,4
0.602,0.915,1,-1.817,1,0.251,0.0702,0.000882,0.0583,0.618,107.573,audio_features,1ZyieSnnusI3Fo4aJj8fVB,spotify:track:1ZyieSnnusI3Fo4aJj8fVB,https://api.spotify.com/v1/tracks/1ZyieSnnusI3Fo4aJj8fVB,https://api.spotify.com/v1/audio-analysis/1ZyieSnnusI3Fo4aJj8fVB,204080,5
0.636,0.609,0,-7.826,1,0.031,0.238,0.0,0.132,0.605,97.018,audio_features,0WChkFaGvwabGtZc8WhIeC,spotify:track:0WChkFaGvwabGtZc8WhIeC,https://api.spotify.com/v1/tracks/0WChkFaGvwabGtZc8WhIeC,https://api.spotify.com/v1/audio-analysis/0WChkFaGvwabGtZc8WhIeC,262267,4
0.825,0.547,8,-3.938,1,0.0859,0.0936,0.0,0.22,0.184,152.007,audio_features,43dOwOq0mB4i6j4SpcSkqC,spotify:track:43dOwOq0mB4i6j4SpcSkqC,https://api.spotify.com/v1/tracks/43dOwOq0mB4i6j4SpcSkqC,https://api.spotify.com/v1/audio-analysis/43dOwOq0mB4i6j4SpcSkqC,255849,4
0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,audio_features,0e7ipj03S05BNilyu5bRzt,spotify:track:0e7ipj03S05BNilyu5bRzt,https://api.spotify.com/v1/tracks/0e7ipj03S05BNilyu5bRzt,https://api.spotify.com/v1/audio-analysis/0e7ipj03S05BNilyu5bRzt,218147,4
0.778,0.578,9,-7.22,0,0.274,0.432,0.0,0.138,0.758,84.487,audio_features,2g8HN35AnVGIk7B8yMucww,spotify:track:2g8HN35AnVGIk7B8yMucww,https://api.spotify.com/v1/tracks/2g8HN35AnVGIk7B8yMucww,https://api.spotify.com/v1/audio-analysis/2g8HN35AnVGIk7B8yMucww,252747,4
0.747,0.704,1,-6.743,1,0.0986,0.136,0.0,0.131,0.494,136.936,audio_features,1jQsKN68yE94tMYml0wHMd,spotify:track:1jQsKN68yE94tMYml0wHMd,https://api.spotify.com/v1/tracks/1jQsKN68yE94tMYml0wHMd,https://api.spotify.com/v1/audio-analysis/1jQsKN68yE94tMYml0wHMd,213693,4
0.539,0.595,11,-7.79,0,0.356,0.00187,0.0,0.346,0.691,170.099,audio_features,70OeXKSnb2eaVEIevWJOXr,spotify:track:70OeXKSnb2eaVEIevWJOXr,https://api.spotify.com/v1/tracks/70OeXKSnb2eaVEIevWJOXr,https://api.spotify.com/v1/audio-analysis/70OeXKSnb2eaVEIevWJOXr,216080,4
0.96,0.55,5,-8.012,0,0.197,0.0187,0.0,0.112,0.798,130.022,audio_features,5stbfxsPi8gcOH2LCuA4Le,spotify:track:5stbfxsPi8gcOH2LCuA4Le,https://api.spotify.com/v1/tracks/5stbfxsPi8gcOH2LCuA4Le,https://api.spotify.com/v1/audio-analysis/5stbfxsPi8gcOH2LCuA4Le,191360,4
0.725,0.545,7,-10.08,1,0.0764,0.155,0.000156,0.502,0.38,159.988,audio_features,2RPbRx7ySrYfq62yNKPvQV,spotify:track:2RPbRx7ySrYfq62yNKPvQV,https://api.spotify.com/v1/tracks/2RPbRx7ySrYfq62yNKPvQV,https://api.spotify.com/v1/audio-analysis/2RPbRx7ySrYfq62yNKPvQV,103281,4
0.719,0.501,8,-8.84,0,0.239,0.257,0.0,0.189,0.419,136.025,audio_features,00KjOnN3U40e3lXFUOue7h,spotify:track:00KjOnN3U40e3lXFUOue7h,https://api.spotify.com/v1/tracks/00KjOnN3U40e3lXFUOue7h,https://api.spotify.com/v1/audio-analysis/00KjOnN3U40e3lXFUOue7h,226320,4
0.834,0.878,8,-9.484,1,0.15,0.0461,0.0,0.334,0.418,102.848,audio_features,6KIKRz9eSTXdNsGUnomdtW,spotify:track:6KIKRz9eSTXdNsGUnomdtW,https://api.spotify.com/v1/tracks/6KIKRz9eSTXdNsGUnomdtW,https://api.spotify.com/v1/audio-analysis/6KIKRz9eSTXdNsGUnomdtW,258688,4
0.498,0.895,9,-4.084,0,0.0793,0.192,0.0,0.258,0.39,172.164,audio_features,46hm2lDH9teg6iLbPR7Jzo,spotify:track:46hm2lDH9teg6iLbPR7Jzo,https://api.spotify.com/v1/tracks/46hm2lDH9teg6iLbPR7Jzo,https://api.spotify.com/v1/audio-analysis/46hm2lDH9teg6iLbPR7Jzo,292987,4
0.656,0.432,6,-9.481,0,0.217,0.443,0.0,0.132,0.0897,97.022,audio_features,14SaZBTjxlorHJQxXh01Hu,spotify:track:14SaZBTjxlorHJQxXh01Hu,https://api.spotify.com/v1/tracks/14SaZBTjxlorHJQxXh01Hu,https://api.spotify.com/v1/audio-analysis/14SaZBTjxlorHJQxXh01Hu,222374,4
0.56,0.442,5,-7.224,1,0.0243,0.727,1.71e-05,0.11,0.212,146.448,audio_features,75JFxkI2RXiU7L9VXzMkle,spotify:track:75JFxkI2RXiU7L9VXzMkle,https://api.spotify.com/v1/tracks/75JFxkI2RXiU7L9VXzMkle,https://api.spotify.com/v1/audio-analysis/75JFxkI2RXiU7L9VXzMkle,309600,4
0.768,0.614,1,-6.024,0,0.368,0.445,0.0,0.117,0.606,75.753,audio_features,3xhTCpyWpZJ6z5miHy8TRF,spotify:track:3xhTCpyWpZJ6z5miHy8TRF,https://api.spotify.com/v1/tracks/3xhTCpyWpZJ6z5miHy8TRF,https://api.spotify.com/v1/audio-analysis/3xhTCpyWpZJ6z5miHy8TRF,291733,4
0.829,0.476,6,-7.941,1,0.238,0.128,0.0,0.155,0.748,87.495,audio_features,4nSPUZM6bcgbUJbeMblF7Y,spotify:track:4nSPUZM6bcgbUJbeMblF7Y,https://api.spotify.com/v1/tracks/4nSPUZM6bcgbUJbeMblF7Y,https://api.spotify.com/v1/audio-analysis/4nSPUZM6bcgbUJbeMblF7Y,237907,4
0.832,0.688,0,-7.11,0,0.111,0.105,0.00862,0.359,0.708,115.03,audio_features,4QbCJH0NJ78TfNK1TrJ8fb,spotify:track:4QbCJH0NJ78TfNK1TrJ8fb,https://api.spotify.com/v1/tracks/4QbCJH0NJ78TfNK1TrJ8fb,https://api.spotify.com/v1/audio-analysis/4QbCJH0NJ78TfNK1TrJ8fb,150715,4
0.659,0.526,1,-7.318,1,0.14,0.45,0.0,0.292,0.495,139.748,audio_features,3H37ijjdmKz0dQLgUGzpjx,spotify:track:3H37ijjdmKz0dQLgUGzpjx,https://api.spotify.com/v1/tracks/3H37ijjdmKz0dQLgUGzpjx,https://api.spotify.com/v1/audio-analysis/3H37ijjdmKz0dQLgUGzpjx,260693,4
0.708,0.442,5,-6.69,1,0.0321,0.0187,1.35e-06,0.329,0.392,140.954,audio_features,2MyCmcqwOusI2XRizstmOV,spotify:track:2MyCmcqwOusI2XRizstmOV,https://api.spotify.com/v1/tracks/2MyCmcqwOusI2XRizstmOV,https://api.spotify.com/v1/audio-analysis/2MyCmcqwOusI2XRizstmOV,336040,3
0.729,0.442,11,-8.106,0,0.285,0.151,0.0,0.189,0.757,81.029,audio_features,4pdLZsxq0y5oJDb6Cxlokw,spotify:track:4pdLZsxq0y5oJDb6Cxlokw,https://api.spotify.com/v1/tracks/4pdLZsxq0y5oJDb6Cxlokw,https://api.spotify.com/v1/audio-analysis/4pdLZsxq0y5oJDb6Cxlokw,259307,4
0.418,0.907,0,-3.675,1,0.0584,0.000101,0.000433,0.346,0.473,99.17,audio_features,2QQDH8gt4nyxFu2XX6bhG8,spotify:track:2QQDH8gt4nyxFu2XX6bhG8,https://api.spotify.com/v1/tracks/2QQDH8gt4nyxFu2XX6bhG8,https://api.spotify.com/v1/audio-analysis/2QQDH8gt4nyxFu2XX6bhG8,250793,4
0.642,0.694,11,-4.753,1,0.296,0.016,0.0,0.112,0.251,164.063,audio_features,6KvWIuqHNRcNvVmcJ89W7P,spotify:track:6KvWIuqHNRcNvVmcJ89W7P,https://api.spotify.com/v1/tracks/6KvWIuqHNRcNvVmcJ89W7P,https://api.spotify.com/v1/audio-analysis/6KvWIuqHNRcNvVmcJ89W7P,245947,4
0.375,0.156,6,-10.589,1,0.035,0.902,0.65,0.115,0.147,116.613,audio_features,3cyJdcpXplwiAtvIvXssnE,spotify:track:3cyJdcpXplwiAtvIvXssnE,https://api.spotify.com/v1/tracks/3cyJdcpXplwiAtvIvXssnE,https://api.spotify.com/v1/audio-analysis/3cyJdcpXplwiAtvIvXssnE,376872,4
0.22,0.83,6,-3.584,0,0.0801,0.00419,3.06e-05,0.654,0.457,169.765,audio_features,16Elz7HJPLZPMylp13ewxv,spotify:track:16Elz7HJPLZPMylp13ewxv,https://api.spotify.com/v1/tracks/16Elz7HJPLZPMylp13ewxv,https://api.spotify.com/v1/audio-analysis/16Elz7HJPLZPMylp13ewxv,263773,3
0.806,0.459,5,-9.525,0,0.326,0.167,0.0,0.344,0.652,83.254,audio_features,28gfXW7XDNBNEEnjJPieOX,spotify:track:28gfXW7XDNBNEEnjJPieOX,https://api.spotify.com/v1/tracks/28gfXW7XDNBNEEnjJPieOX,https://api.spotify.com/v1/audio-analysis/28gfXW7XDNBNEEnjJPieOX,111253,4
0.737,0.575,5,-9.554,0,0.0284,0.00256,0.0,0.0939,0.434,121.973,audio_features,2vbdgJbJk4hCUuI2psEtp7,spotify:track:2vbdgJbJk4hCUuI2psEtp7,https://api.spotify.com/v1/tracks/2vbdgJbJk4hCUuI2psEtp7,https://api.spotify.com/v1/audio-analysis/2vbdgJbJk4hCUuI2psEtp7,286400,4
0.475,0.386,3,-11.423,1,0.0297,0.542,0.0,0.0783,0.634,138.229,audio_features,5VEUwTxuC4AVsYcYCDMUlk,spotify:track:5VEUwTxuC4AVsYcYCDMUlk,https://api.spotify.com/v1/tracks/5VEUwTxuC4AVsYcYCDMUlk,https://api.spotify.com/v1/audio-analysis/5VEUwTxuC4AVsYcYCDMUlk,189240,4
0.721,0.938,5,-7.262,1,0.0407,0.0143,0.844,0.299,0.0608,126.001,audio_features,1OOzrk1v828xKy1i1p5NRk,spotify:track:1OOzrk1v828xKy1i1p5NRk,https://api.spotify.com/v1/tracks/1OOzrk1v828xKy1i1p5NRk,https://api.spotify.com/v1/audio-analysis/1OOzrk1v828xKy1i1p5NRk,591617,4
0.534,0.856,11,-8.087,0,0.102,0.0114,0.000155,0.687,0.761,109.363,audio_features,7mO12vvu1kHS0VQ4eYRRHm,spotify:track:7mO12vvu1kHS0VQ4eYRRHm,https://api.spotify.com/v1/tracks/7mO12vvu1kHS0VQ4eYRRHm,https://api.spotify.com/v1/audio-analysis/7mO12vvu1kHS0VQ4eYRRHm,240507,5
0.92,0.633,9,-8.147,1,0.051,0.0238,0.872,0.138,0.125,123.976,audio_features,7Ey1IdRcFktKWnv5IToIxG,spotify:track:7Ey1IdRcFktKWnv5IToIxG,https://api.spotify.com/v1/tracks/7Ey1IdRcFktKWnv5IToIxG,https://api.spotify.com/v1/audio-analysis/7Ey1IdRcFktKWnv5IToIxG,429920,4
0.876,0.662,2,-6.482,0,0.426,0.0608,0.0,0.127,0.844,75.445,audio_features,2gwkD6igEhQbDQegRCcdoB,spotify:track:2gwkD6igEhQbDQegRCcdoB,https://api.spotify.com/v1/tracks/2gwkD6igEhQbDQegRCcdoB,https://api.spotify.com/v1/audio-analysis/2gwkD6igEhQbDQegRCcdoB,163320,4
0.816,0.769,1,-8.563,1,0.0714,0.000183,0.827,0.0752,0.12,122.01,audio_features,265Qi5K0NISMw6CWldx6j7,spotify:track:265Qi5K0NISMw6CWldx6j7,https://api.spotify.com/v1/tracks/265Qi5K0NISMw6CWldx6j7,https://api.spotify.com/v1/audio-analysis/265Qi5K0NISMw6CWldx6j7,385790,4
0.934,0.419,2,-13.264,1,0.17,0.333,1.74e-05,0.12,0.878,120.973,audio_features,3N2nIBN3a9J40PIij4gW5F,spotify:track:3N2nIBN3a9J40PIij4gW5F,https://api.spotify.com/v1/tracks/3N2nIBN3a9J40PIij4gW5F,https://api.spotify.com/v1/audio-analysis/3N2nIBN3a9J40PIij4gW5F,194000,4
0.66,0.931,3,-3.038,0,0.0764,0.0103,0.0,0.181,0.362,129.981,audio_features,06bUBaq3PKtjc6DvHN6uiX,spotify:track:06bUBaq3PKtjc6DvHN6uiX,https://api.spotify.com/v1/tracks/06bUBaq3PKtjc6DvHN6uiX,https://api.spotify.com/v1/audio-analysis/06bUBaq3PKtjc6DvHN6uiX,177539,4
0.537,0.784,3,-4.869,1,0.034,0.0979,0.0,0.224,0.468,137.995,audio_features,6Vmb8Ru0BvjWGozOVGApRd,spotify:track:6Vmb8Ru0BvjWGozOVGApRd,https://api.spotify.com/v1/tracks/6Vmb8Ru0BvjWGozOVGApRd,https://api.spotify.com/v1/audio-analysis/6Vmb8Ru0BvjWGozOVGApRd,191018,4
0.343,0.339,0,-12.761,1,0.037,0.874,0.0,0.352,0.338,128.532,audio_features,2XhYtrNdQVnM7WYjBduASm,spotify:track:2XhYtrNdQVnM7WYjBduASm,https://api.spotify.com/v1/tracks/2XhYtrNdQVnM7WYjBduASm,https://api.spotify.com/v1/audio-analysis/2XhYtrNdQVnM7WYjBduASm,179027,4
0.295,0.362,6,-15.398,0,0.0528,0.447,0.363,0.633,0.16,132.877,audio_features,5MqPDDzP4fOjnHpVsBqcTh,spotify:track:5MqPDDzP4fOjnHpVsBqcTh,https://api.spotify.com/v1/tracks/5MqPDDzP4fOjnHpVsBqcTh,https://api.spotify.com/v1/audio-analysis/5MqPDDzP4fOjnHpVsBqcTh,990800,4
0.406,0.0405,6,-24.695,1,0.0393,0.984,0.898,0.114,0.0894,116.303,audio_features,0ZaAnSBCIfKNroEhvDWWB5,spotify:track:0ZaAnSBCIfKNroEhvDWWB5,https://api.spotify.com/v1/tracks/0ZaAnSBCIfKNroEhvDWWB5,https://api.spotify.com/v1/audio-analysis/0ZaAnSBCIfKNroEhvDWWB5,134000,4
0.214,0.156,6,-17.515,0,0.0443,0.951,0.00797,0.101,0.132,75.654,audio_features,5dikapPlQPrsT3xUsUjj0N,spotify:track:5dikapPlQPrsT3xUsUjj0N,https://api.spotify.com/v1/tracks/5dikapPlQPrsT3xUsUjj0N,https://api.spotify.com/v1/audio-analysis/5dikapPlQPrsT3xUsUjj0N,240067,5
0.765,0.702,1,-4.477,1,0.153,0.055,0.0,0.119,0.269,80.014,audio_features,5tRrN6eD8YE6kfWSwSgDGv,spotify:track:5tRrN6eD8YE6kfWSwSgDGv,https://api.spotify.com/v1/tracks/5tRrN6eD8YE6kfWSwSgDGv,https://api.spotify.com/v1/audio-analysis/5tRrN6eD8YE6kfWSwSgDGv,264040,4
0.0735,0.997,8,-12.484,1,0.0995,0.000626,0.975,0.871,0.0119,81.214,audio_features,1nKY2o8XQG1RvUCpBV5VSK,spotify:track:1nKY2o8XQG1RvUCpBV5VSK,https://api.spotify.com/v1/tracks/1nKY2o8XQG1RvUCpBV5VSK,https://api.spotify.com/v1/audio-analysis/1nKY2o8XQG1RvUCpBV5VSK,570203,4
0.762,0.666,0,-6.055,1,0.0916,0.00427,0.0,0.127,0.278,118.97,audio_features,10I3CmmwT0BkOVhduDy53o,spotify:track:10I3CmmwT0BkOVhduDy53o,https://api.spotify.com/v1/tracks/10I3CmmwT0BkOVhduDy53o,https://api.spotify.com/v1/audio-analysis/10I3CmmwT0BkOVhduDy53o,232093,4
0.638,0.4,11,-11.212,0,0.0425,0.733,0.000133,0.334,0.495,150.133,audio_features,6LyAwkJsHlW7RQ8S1cYAtM,spotify:track:6LyAwkJsHlW7RQ8S1cYAtM,https://api.spotify.com/v1/tracks/6LyAwkJsHlW7RQ8S1cYAtM,https://api.spotify.com/v1/audio-analysis/6LyAwkJsHlW7RQ8S1cYAtM,166093,4
0.316,0.416,2,-13.682,1,0.0404,0.744,0.947,0.121,0.185,110.101,audio_features,5PcZilLj6P2hn8dMQEp7b9,spotify:track:5PcZilLj6P2hn8dMQEp7b9,https://api.spotify.com/v1/tracks/5PcZilLj6P2hn8dMQEp7b9,https://api.spotify.com/v1/audio-analysis/5PcZilLj6P2hn8dMQEp7b9,279333,4
0.155,0.0447,5,-26.186,1,0.0427,0.843,0.883,0.124,0.0306,134.567,audio_features,2DjjHvVoVIDlETBC7FJHT1,spotify:track:2DjjHvVoVIDlETBC7FJHT1,https://api.spotify.com/v1/tracks/2DjjHvVoVIDlETBC7FJHT1,https://api.spotify.com/v1/audio-analysis/2DjjHvVoVIDlETBC7FJHT1,560933,3
